,,,,,,,,,,,S&P500,Nasdaq,Overnight Index Swap Rate (USD),VIX Index
time,ADA,BCH,BTC,DOGE,ETH,LINK,LTC,MANA,XLM,XRP,SPXT,XCMP,USSOC,VIX
2018/02/24,-0.083667799,-0.061586863,-0.046167711,-0.059108955,-0.024815725,-0.040789083,-0.001210068,-0.058087578,-0.066284779,-0.041799617,0.00000,0.00000,0.00000,0.00000
2018/02/25,0.088948787,-0.00660351,-0.009851912,-0.032973902,0.008146468,0.045306943,0.057959777,0.028462998,0.019865615,0.000333,0.00000,0.00000,0.00000,0.00000
2018/02/26,0.000618812,0.06046583,0.074545453,0.029734971,0.032536773,0.024112426,0.001419999,0.03597786,0.015754798,0.031513538,0.01188,0.01146,0.00125,-0.04184
2018/02/27,0.014223871,-0.009780285,0.025977824,-0.007062147,0.004010973,0.024989167,-0.01587229,0.009795191,0.005076142,-0.002151463,-0.01256,-0.01218,0.00174,0.17658
2018/02/28,-0.073780488,-0.027082302,-0.024570637,-0.027975344,-0.020422454,-0.070744081,-0.06046944,-0.074074074,-0.074354658,-0.045601552,-0.01099,-0.00777,0.00137,0.06778
2018/03/01,-0.012508229,0.06668335,0.057567706,0.015609756,0.021961538,0.008189263,0.035519937,0.084761905,0.024552895,0.03411273,-0.01317,-0.01258,0.00000,0.13199
2018/03/02,-0.036333333,-0.004277648,0.010407736,-0.111751521,-0.017189381,-0.02045728,0.015622014,-0.016681299,-0.05739645,-0.018787548,0.00517,0.01082,0.00248,-0.12817
2018/03/03,0.011414735,-0.003180786,0.038235571,-0.04740447,-0.001365132,-0.036547912,-0.010818947,-0.00625,0.0913371,0.000111321,0.00000,0.00000,0.00000,0.00000
2018/03/04,0.025991792,0.01155828,0.003406784,0.033869442,0.013214315,-0.055307619,0.01702411,0.006289308,0.042277826,0.113089938,0.00000,0.00000,0.00000,0.00000
2018/03/05,-0.016666667,-0.020679342,-0.005536133,-0.033491947,-0.024930812,-0.013834992,-0.019451068,0.001785714,-0.036423841,-0.0573,0.01104,0.01004,0.00625,-0.04390
2018/03/06,-0.061016949,-0.042868277,-0.061646416,-0.12402954,-0.035998959,-0.087596236,-0.062610271,-0.073083779,-0.044387171,-0.04391641,0.00269,0.00565,0.00154,-0.01975
2018/03/07,-0.133212996,-0.092484877,-0.075161265,-0.11154345,-0.078526388,-0.025876617,-0.053616848,-0.119230769,-0.025471981,-0.053034506,-0.00042,0.00335,0.00338,-0.03268
2018/03/08,-0.114952103,-0.054800667,-0.061624244,-0.004136253,-0.069628427,-0.068912416,-0.054934423,-0.094104803,-0.049507995,-0.056473345,0.00473,0.00441,0.00440,-0.06869
2018/03/09,0.015058824,0.032355249,-0.006865077,0.036647935,0.040195756,-0.000413479,0.060061426,-0.005784526,-0.004852798,0.022724451,0.01740,0.01792,0.00317,-0.11487
2018/03/10,-0.071395457,-0.059754713,-0.049227474,-0.045722366,-0.06138227,-0.038262668,-0.048717674,-0.044,-0.058842653,-0.059009228,0.00000,0.00000,0.00000,0.00000
2018/03/11,0.09335996,0.138321973,0.084977499,0.03951593,0.055781914,0.095698925,0.062549351,0.067199189,0.048013817,0.054580645,0.00000,0.00000,0.00000,0.00000
2018/03/12,-0.00456621,-0.079062958,-0.042189288,-0.031123782,-0.032400466,-0.000981354,-0.055947768,0.055007722,-0.049769281,-0.042946287,-0.00127,0.00364,0.00261,0.07787
2018/03/13,-0.002752294,0.002970212,0.001965621,-0.015939186,-0.010128834,0.112966601,-0.013382064,0.059459459,-0.001734305,-0.005753004,-0.00631,-0.01015,0.00369,0.03612
2018/03/14,-0.110855566,-0.102994637,-0.102882932,-0.07625218,-0.111325294,-0.217299206,-0.083775004,-0.143813776,-0.149756776,-0.115854443,-0.00545,-0.00183,0.00549,0.05382
2018/03/15,-0.049663735,-0.003460171,0.006170826,-0.025627192,-0.004224089,-0.057059089,0.021832431,0.072129112,-0.022476502,-0.005090169,-0.00072,-0.00192,0.00858,-0.03714
2018/03/16,-0.052259118,0.034339595,0.001792364,-0.009136213,-0.016427542,0.01554652,0.004078403,0.138837425,-0.040133779,-0.009063002,0.00174,0.00006,0.00458,-0.04762
2018/03/17,-0.138426192,-0.027224851,-0.048263781,-0.056719754,-0.084492032,-0.125058879,-0.074568051,-0.126588714,-0.095383275,-0.073904706,0.00000,0.00000,0.00000,0.00000
2018/03/18,0.033333333,-0.013381315,0.042107199,-0.041765403,-0.022572255,0.000807537,0.008450704,-0.059371362,0.054886856,0.03536158,0.00000,0.00000,0.00000,0.00000
2018/03/19,0.225806452,0.063920591,0.04963118,0.088717156,0.0338122,0.038999462,0.049175003,0.100247525,0.128708352,0.108153846,-0.01420,-0.01841,0.00355,0.20380
2018/03/20,0.046842105,0.067248434,0.034508311,0.05479841,0.003636036,0.017602899,0.046932079,0.019685039,0.076425394,-0.028738026,0.00150,0.00276,0.00413,-0.04311
2018/03/21,0.043237808,-0.027911753,-0.001049244,-0.004306864,0.004196782,0.132281862,-0.002247324,0.03463872,-0.056724267,-0.030017153,-0.00174,-0.00252,0.00676,-0.01868
2018/03/22,-0.040481928,-0.016222031,-0.020913778,-0.02027575,-0.035755746,-0.055493148,-0.028332642,-0.059601237,-0.036638789,-0.038756263,-0.02513,-0.02431,-0.00023,0.30683
2018/03/23,-0.054244098,0.016528926,0.024048193,-0.003587196,0.007297783,-0.01641294,0.03001281,-0.113378685,-0.021083092,-0.01824314,-0.02095,-0.02428,-0.00181,0.06555
2018/03/24,-0.014338821,-0.054885316,-0.043284685,-0.021046801,-0.043524631,-0.002176542,-0.05803968,0.150895141,-0.019003378,-0.017801374,0.00000,0.00000,0.00000,0.00000
2018/03/25,-0.010775862,-0.003588529,-0.008799657,-0.007637907,0.005479083,-0.014784295,0.007922037,0.055555556,0.028842015,0.008108108,0.00000,0.00000,0.00000,0.00000
2018/03/26,-0.100217865,-0.060483829,-0.037843273,-0.057297605,-0.070285463,-0.090774908,-0.075042106,-0.094526316,-0.047280335,-0.07364769,0.02716,0.03259,0.00345,-0.15440
2018/03/27,-0.079297821,-0.040457806,-0.042162852,-0.03749622,-0.077059126,-0.068452381,-0.090369571,-0.016159033,-0.055335968,-0.029111338,-0.01727,-0.02932,-0.00198,0.06990
2018/03/28,0.040762656,-0.01696134,0.01937637,-0.000628338,-0.00635055,0.019169329,-0.023873072,-0.053763441,0.013017201,0.005260389,-0.00275,-0.00835,0.00088,0.01644
2018/03/29,-0.098547063,-0.17430479,-0.107183867,-0.097139264,-0.13910255,-0.202906811,-0.129120462,-0.127372627,-0.131711794,-0.12244898,0.01382,0.01645,0.00408,-0.12680
2018/03/30,0.00840925,-0.01996822,-0.035580909,-0.013231198,0.025840063,0.031104755,0.033403105,-0.024041214,-0.016384778,-0.008149473,0.00000,0.00000,0.00116,0.00000
2018/03/31,0.045170257,-0.018107988,0.013132937,0.002822865,0.000634808,-0.028779473,-0.018313782,0.024926686,0.096184847,0.00260521,0.00000,0.00000,0.00000,0.00000
2018/04/01,-0.01462766,-0.057605471,-0.01554343,-0.020056298,-0.03862258,-0.062477687,-0.010402338,-0.044206009,0.004411765,-0.043174096,0.00000,0.00000,0.00000,0.00000
2018/04/02,0.031039136,0.0290127,0.034927675,0.025852783,0.015388676,0.041888804,0.036052472,0.051638976,0.094680332,0.031334865,-0.02233,-0.02737,0.00174,0.18277
2018/04/03,0.111256545,0.070449066,0.050843864,0.07980399,0.081236352,0.082967836,0.125524065,0.103188158,0.033437361,0.108567956,0.01266,0.01044,0.00145,-0.10669
2018/04/04,-0.104829211,-0.086506652,-0.083235812,-0.092058347,-0.089630467,-0.022274722,-0.118229904,-0.084763256,-0.132873167,-0.104147634,0.01164,0.01468,0.00359,-0.04929
2018/04/05,-0.040131579,-0.00952381,-0.003675446,0.016422706,0.007157005,-0.01553331,0.00337952,-0.011981957,-0.028358209,-0.003467265,0.00701,0.00491,0.00519,-0.05583
2018/04/06,-0.028101439,-0.049352751,-0.022913062,-0.033719705,-0.028870359,-0.035413745,-0.046985517,-0.029533457,-0.017409114,-0.031723291,-0.02190,-0.02281,-0.00178,0.13464
2018/04/07,0.028208745,0.04913257,0.042554025,0.046165031,0.039503173,0.107233733,0.02668316,0.056895031,0.03960396,0.024519129,0.00000,0.00000,0.00000,0.00000
2018/04/08,0.074074074,0.024024211,0.019186954,0.002432245,0.040885241,0.072882469,0.014371773,0.029489498,0.028070175,0.025995461,0.00000,0.00000,0.00000,0.00000
2018/04/09,-0.042145594,-0.027116785,-0.036935171,-0.014211438,-0.004242364,-0.029375765,-0.02417918,-0.013646804,-0.048269137,-0.022320531,0.00363,0.00511,0.00304,0.01303
2018/04/10,0.037333333,0.021812659,0.012009668,0.110056259,0.041677109,0.128310214,-0.005303425,0.050684932,0.014344262,0.009666804,0.01676,0.02071,0.00407,-0.05972
2018/04/11,0.071336761,0.027614742,0.015435733,0.107697181,0.035534705,0.003073484,0.034874574,0.016949153,0.078282828,0.099816663,-0.00548,-0.00356,0.00131,-0.01124
2018/04/12,0.299340132,0.10031764,0.136245132,0.112096082,0.147600019,0.077715877,0.095523649,0.12025641,0.14941452,0.188368216,0.00837,0.01009,0.00553,-0.08646
2018/04/13,-0.075715605,0.006546135,-0.003610113,0.058369761,0.002044741,-0.009563195,-0.031917354,0.048294804,0.000814996,0.001246883,-0.00287,-0.00470,0.00170,-0.05841
2018/04/14,0.021978022,-0.00294882,0.015622013,0.035471331,0.01581946,0.027400835,0.007645138,0.058624454,0.029723127,-0.003580324,0.00000,0.00000,0.00000,0.00000
2018/04/15,0.110459433,0.060555315,0.044153264,0.11098076,0.062371964,0.079502159,0.048763139,0.060121687,0.168050613,0.083424465,0.00000,0.00000,0.00000,0.00000
2018/04/16,0.134242958,-0.021456222,-0.035450588,-0.004435058,-0.042085556,-0.036941176,-0.029088169,-0.075486381,-0.033175355,-0.042826244,0.00814,0.00698,0.00153,-0.04882
2018/04/17,-0.061311603,-0.011021901,-0.019572339,0.027577429,-0.016885883,0.021988761,0.027165477,0.074284512,0.053221289,-0.013558301,0.01066,0.01744,0.00412,-0.07911
2018/04/18,0.08763952,0.169223684,0.033873079,0.157101569,0.045225931,0.068850108,0.061508236,0.07639569,0.178523936,0.089187538,0.00083,0.00194,0.00411,0.02295
2018/04/19,0.033067275,0.095868829,0.013658186,0.069759144,0.078873293,0.0805189,0.043422551,-0.010009099,0.033850494,0.097588334,-0.00560,-0.00783,0.00319,0.02308
2018/04/20,0.110743194,0.154929144,0.069293239,-0.017344897,0.087985897,-0.000206996,0.06242325,0.078125,0.068485675,0.178972918,-0.00849,-0.01270,0.00212,0.05764
2018/04/21,-0.05531633,0.026478878,0.006605776,-0.05431093,-0.019427701,0.014699793,-0.046426507,0,-0.046731359,-0.062195254,0.00000,0.00000,0.00000,0.00000
2018/04/22,-0.017882188,0.035679328,-0.012574253,0.008973439,0.02670324,0.021016119,-0.012323232,0.396419437,-0.022502009,-0.004043905,0.00000,0.00000,0.00000,0.00000
2018/04/23,0.032488397,0.205170453,0.016421182,0.015119175,0.036695476,-0.01598721,0.04070362,-0.094017094,0.017539052,0.013457077,0.00006,-0.00245,0.00501,-0.03199
2018/04/24,0.065352697,-0.023179153,0.076661556,0.028035746,0.091937963,0.075954509,0.07894392,-0.010107817,0.065445731,0.054601648,-0.01336,-0.01700,0.00177,0.10282
2018/04/25,-0.121064589,-0.083613371,-0.081003379,-0.122549855,-0.121731713,-0.167421669,-0.119618678,-0.144315861,-0.148382204,-0.137088896,0.00184,-0.00051,0.00432,-0.00999
2018/04/26,0.083087149,0.10234444,0.046035327,0.081585082,0.070775258,0.107005214,0.056762535,0.132060461,0.147818344,0.064528302,0.01044,0.01641,0.00501,-0.08969
2018/04/27,-0.027957722,-0.063226596,-0.037022792,-0.018857759,-0.027394361,-0.079049764,-0.047970239,-0.060435699,-0.003620378,-0.047973532,0.00117,0.00021,0.00170,-0.05111
2018/04/28,0.251490705,0.046795348,0.046204776,0.006040637,0.06169462,0.071603291,0.041749503,0.124906507,0.114975344,0.069380663,0.00000,0.00000,0.00000,0.00000
2018/04/29,0.015134529,0.032259915,0.005942381,-0.005276565,0.009209101,0.072421664,0.009673598,0.009973404,0.066806331,0.007660167,0.00000,0.00000,0.00000,0.00000
2018/04/30,-0.066261734,-0.063128787,-0.016858651,-0.036034388,-0.027955492,0.060565015,-0.033109561,0.025674786,-0.074841807,-0.042501728,-0.00815,-0.00750,0.00328,0.03374
2018/05/01,0.055884092,0.004382907,-0.018507966,-0.032447818,0.001149185,0.001094691,-0.002426694,0.197047497,0.033962264,0.003247925,0.00256,0.00912,0.00136,-0.02762
2018/05/02,0.037524503,0.076369866,0.017065685,0.047068053,0.02374741,0.030982322,0.024325968,-0.03538874,0.004105839,0.029616307,-0.00721,-0.00418,0.00191,0.03099
2018/05/03,-0.008906883,0.036837339,0.0555502,0.039895111,0.132335382,-0.001414177,0.063526618,0.049471929,-0.010222626,0.025037848,-0.00215,-0.00179,0.00109,-0.00438
2018/05/04,-0.027233115,0.003036799,-0.004661859,-0.051512968,0.008474576,0.030093822,0.04658231,-0.049258475,-0.013311912,0.009884117,0.01299,0.01733,0.00435,-0.07107
2018/05/05,0.018477044,0.156657102,0.01508205,-0.00892518,0.041277209,-0.016325829,0.057369762,-0.018384401,-0.000930449,0.012937338,0.00000,0.00000,0.00000,0.00000
2018/05/06,-0.051401869,0.001722221,-0.020412558,-0.043303315,-0.032072791,-0.062019567,-0.037834202,-0.092508513,-0.046332945,-0.041648156,0.00000,0.00000,0.00000,0.00000
2018/05/07,-0.036221385,-0.059878058,-0.027694372,-0.014019627,-0.048064879,0.073384243,-0.043283234,-0.025641026,-0.036132813,-0.042067447,0.00348,0.00773,0.00352,-0.00135
2018/05/08,-0.030066146,-0.031409903,-0.019373393,0.071094861,-0.00612706,-0.043380184,-0.031602022,-0.009627728,-0.034194529,-0.024316477,-0.00026,0.00026,0.00081,-0.00271
2018/05/09,-0.01115933,0.016948835,0.013595937,-0.044756306,0.004653713,-0.022310902,-0.013581489,-0.064160726,-0.024390244,-0.013391197,0.00980,0.01010,0.00431,-0.08770
2018/05/10,-0.08369906,-0.063253475,-0.030998288,-0.02283105,-0.036817655,-0.02244898,-0.054054054,-0.05401662,-0.06827957,-0.059318839,0.00960,0.00890,0.00268,-0.01416
2018/05/11,-0.120766336,-0.102858755,-0.067671071,-0.114790735,-0.063307583,-0.1138736,-0.080390836,-0.100292826,-0.10271206,-0.094188377,0.00206,0.00008,0.00080,-0.04384
2018/05/12,0.020233463,0.066963665,0.007798361,-0.001147579,0.008616111,-0.008138788,0.039202755,0.008950366,0.149517685,0.008259587,0.00000,0.00000,0.00000,0.00000
2018/05/13,0.054157132,0.016914058,0.026251757,0.041360294,0.066848049,0.086590369,0.021294599,0.136290323,0.035524476,0.065681685,0.00000,0.00000,0.00000,0.00000
2018/05/14,-0.0329233,-0.047363169,-0.004197734,-0.013018535,-0.002646228,0.022655008,0.017605634,-0.009936125,-0.017287952,-0.001784489,0.00093,0.00117,0.00278,0.02213
2018/05/15,-0.043396932,-0.053391084,-0.022223247,0.011401744,-0.029928101,-0.02526234,-0.053124364,-0.077419355,-0.059648158,-0.050467547,-0.00680,-0.00805,0.00229,0.13148
2018/05/16,-0.010559249,-0.042929878,-0.015964321,-0.031609195,0.001530525,-0.043660287,-0.00322442,-0.037296037,-0.030400468,0.025343954,0.00434,0.00675,0.00213,-0.08271
2018/05/17,-0.051383399,-0.068142581,-0.032803741,-0.047021228,-0.054250623,-0.082968522,-0.046150528,-0.06779661,-0.072656014,-0.068926554,-0.00057,-0.00201,0.00329,0.00075
2018/05/18,0.017916667,0.008751928,0.021914152,0.015329341,0.037688141,0.046828825,0.02637727,0.032900433,0.02893368,0.025788835,-0.00255,-0.00378,0.00021,-0.00074
2018/05/19,-0.013098649,-0.019678888,0.000161253,0.004246285,0.003575703,-0.02019544,-0.006608415,0.015926236,-0.011690363,-0.002218279,0.00000,0.00000,0.00000,0.00000
2018/05/20,0.059726255,0.095885185,0.03439832,0.025604886,0.027440557,0.00554078,0.033779289,0.044554455,0.049872123,0.035274937,0.00000,0.00000,0.00000,0.00000
2018/05/21,-0.037181996,-0.045847998,-0.013283722,-0.033898305,-0.021408096,-0.071412828,-0.037394537,-0.04107425,-0.047807552,-0.032784538,0.00742,0.00542,0.00285,-0.02534
2018/05/22,-0.09796748,-0.079717547,-0.05070282,-0.093646278,-0.084304984,-0.117256112,-0.04835475,-0.098023064,-0.061400704,-0.055062167,-0.00312,-0.00209,0.00000,0.01070
2018/05/23,-0.098693105,-0.124018852,-0.060927716,-0.093643735,-0.099603645,-0.069911266,-0.07352482,-0.130228311,-0.059625213,-0.07424812,0.00328,0.00647,-0.01160,-0.04841
2018/05/24,0.0305,0.079980289,0.010521239,0.027417027,0.044331987,0.053194565,0.035214827,0.040109198,0.055072464,0.064805415,-0.00199,-0.00019,0.00853,-0.00397
2018/05/25,-0.036390102,-0.053496601,-0.014421061,-0.02247191,-0.029572346,-0.049135328,-0.030924479,-0.052493438,-0.015796703,-0.037501986,-0.00224,0.00128,-0.00317,0.05507
2018/05/26,-0.01611279,-0.007939397,-0.01609287,-0.014942529,0.001692973,0.048210162,-0.003694995,0.021414873,-0.014654571,0.005448242,0.00000,0.00000,0.00000,0.00000
2018/05/27,-0.009211873,-0.011434182,0.000974839,-0.009626604,-0.027519803,-0.047645277,-0.005225893,-0.067800146,-0.029745042,-0.007553366,0.00000,0.00000,0.00000,0.00000
2018/05/28,-0.103822314,-0.107328083,-0.033053844,-0.052135493,-0.10113405,-0.088779641,-0.05804101,-0.002125993,-0.090145985,-0.093646592,0.00000,0.00000,-0.00424,0.00000
2018/05/29,0.166570605,0.110354438,0.049989605,0.075823493,0.106556256,0.121866074,0.074930287,0.020520296,0.132370638,0.094742607,-0.01152,-0.00493,-0.00959,0.28744
2018/05/30,0.041996047,-0.005596826,-0.010934145,-0.019352975,-0.016714026,-0.053182461,-0.017573222,0.060542797,-0.022670917,0.001334,0.01288,0.00895,0.01345,-0.12221
2018/05/31,0.056899004,0.016294668,0.014761221,0.007658321,0.036096353,0.031371377,0.009625213,0.089929548,0.074302283,0.017651957,-0.00666,-0.00256,0.00106,0.03280
2018/06/01,-0.011664424,0.003785527,0.003785581,0.002923122,0.003083693,0.01622248,0.015860963,-0.037072243,-0.028677463,0.016036655,0.01094,0.01510,0.00589,-0.12767
2018/06/02,0.026781661,0.082069599,0.014967034,0.044010493,0.019896029,0.049600912,0.025164023,0.045409674,0.037513025,0.03527138,0.00000,0.00000,0.00000,0.00000
2018/06/03,-0.000884173,0.077292593,0.01000751,0.022054718,0.048278665,-0.018739815,0.013123785,0.015108593,0.017408771,0.07078407,0.00000,0.00000,0.00000,0.00000
2018/06/04,-0.065486726,-0.060346967,-0.028051427,-0.02813439,-0.044795167,-0.058677,-0.040620502,-0.091255814,-0.042448174,-0.047653639,0.00450,0.00690,0.00364,-0.05349
2018/06/05,0.032670455,0.047508881,0.01681949,0.023327712,0.028614432,-0.014701558,0.018669778,0.013716859,0.008934708,0.028680397,0.00076,0.00415,0.00105,-0.02669
2018/06/06,-0.014672169,-0.018207746,0.004245419,0.028563581,-0.003173142,-0.02029245,-0.005727377,0.070382712,0.014986376,-0.000889812,0.00860,0.00673,0.00262,-0.06129
2018/06/07,-0.02233597,0.014754853,0.005001442,-0.00293725,-0.003067788,-0.069753274,0.001810402,0.001886792,-0.02114094,0.005492059,-0.00053,-0.00691,0.00016,0.04210
2018/06/08,-0.024274155,-0.02474297,-0.009427138,-0.019282271,-0.006237178,-0.03994761,-0.013224906,-0.006591337,-0.016455262,-0.005904931,0.00316,0.00138,0.00141,0.00412
2018/06/09,-0.02195122,-0.022319071,-0.014923592,-0.032768979,-0.009672532,0.019099591,-0.020561059,0.016113744,-0.02091321,-0.023908524,0.00000,0.00000,0.00000,0.00000
2018/06/10,-0.12967581,-0.142134024,-0.098482903,-0.115471485,-0.117876475,-0.191432396,-0.0927248,-0.064365672,-0.126023496,-0.115015974,0.00000,0.00000,0.00000,0.00000
2018/06/11,0.028653295,0.018192294,0.016778078,0.074688797,0.012215573,0.094370861,0.00440281,-0.029910269,0.02892057,0.029396596,0.00107,0.00189,0.00287,0.01396
2018/06/12,-0.083008357,-0.087512837,-0.047976223,-0.041580042,-0.068944743,-0.1403177,-0.066965118,-0.029804728,-0.098970705,-0.068971276,0.00179,0.00573,0.00328,-0.00081
2018/06/13,-0.032806804,-0.032075797,-0.037595281,0.008986675,-0.036863284,-0.062912451,-0.06297481,0.053072034,-0.040421793,-0.049147982,-0.00399,-0.00104,-0.00353,0.04862
2018/06/14,0.067839196,0.06233834,0.05274284,-0.036855037,0.09139198,0.135211268,0.075741412,0.020018107,0.102106227,0.051877004,0.00278,0.00864,-0.00042,-0.06337
2018/06/15,-0.054705882,-0.05694916,-0.037112803,-0.04942602,-0.062174172,-0.079818031,-0.051071004,-0.049013807,-0.046115496,-0.042682927,-0.00091,-0.00187,-0.00052,-0.01155
2018/06/16,0.008089608,0.009699539,0.016631987,0.007044616,0.01991754,-0.001797753,0.011913471,0.050502956,0.00304878,-0.002248033,0.00000,0.00000,0.00000,0.00000
2018/06/17,-0.011728395,-0.006216571,-0.006968984,0.01065956,-0.000583243,-0.045475011,-0.017659816,0.127344521,-0.005644811,-0.010702216,0.00000,0.00000,0.00000,0.00000
2018/06/18,0.026233604,0.045346175,0.039803152,0.014502307,0.041655766,-0.017924528,0.039844407,-0.056042032,0.014847162,0.023154299,-0.00211,0.00009,-0.00063,0.02755
2018/06/19,0.009129641,0.022976696,0.003940537,0.020792723,0.04022178,0.061959654,-0.00151653,-0.042671614,0.010757315,0.018734929,-0.00398,-0.00268,0.00104,0.08448
2018/06/20,-0.022316043,-0.014944318,0.002965312,-0.024824952,-0.004252948,0.016282225,-0.009315512,0.029069767,-0.017028523,-0.017479971,0.00171,0.00724,0.00938,-0.04195
2018/06/21,-0.020357804,-0.021826575,-0.006009226,-0.002284595,-0.019397195,-0.055629729,-0.010834015,-0.071751412,-0.01862278,-0.010192735,-0.00625,-0.00881,0.00150,0.14464
2018/06/22,-0.128463476,-0.13928821,-0.099569386,-0.091265947,-0.120967742,-0.134778511,-0.122132672,-0.04006898,-0.113857017,-0.096423891,0.00189,-0.00261,-0.00031,-0.05943
2018/06/23,-0.007947977,0.018445323,0.019015214,-0.016558675,0.026008309,0.041938998,-0.025188324,0.001479446,0.007968127,0.016576875,0.00000,0.00000,0.00000,0.00000
2018/06/24,-0.049526584,-0.023638716,-0.00142057,-0.04795022,-0.039921549,-0.035023523,-0.026563632,0.00770286,-0.045948617,-0.032409295,0.00000,0.00000,0.00000,0.00000
2018/06/25,0.038314176,0.013811933,0.016656977,-0.00307574,0.007841845,-0.025460455,0.014140412,0.009319372,0.026929052,0.012218243,-0.01372,-0.02090,-0.00273,0.25853
2018/06/26,-0.077490775,-0.076488449,-0.027468113,-0.026995758,-0.063728695,-0.068927182,-0.071428571,-0.0335097,-0.078164397,-0.058272633,0.00220,0.00393,0.00083,-0.08136
2018/06/27,0.0168,0.021013208,0.008734657,-0.009116132,0.028329997,0.028656716,0.062961012,-0.013525118,0.045404814,0.041325967,-0.00861,-0.01540,-0.00114,0.12500
